BLZ	Bankname
72069193	Raiffeisenbank (Gf P2)
72069209	Raiffeisenbank
72069209	Raiffeisenbank (Gf P2)
72069220	Raiffeisenbank
72069220	Raiffeisenbank (Gf P2)
72069220	Raiffeisenbank Schwabmünchen
72069220	Raiffeisenbank Schwabmünchen
72069220	Raiffeisenbank Schwabmünchen
72069220	Raiffeisenbank Schwabmünchen
72069235	Raiffeisenbank
72069235	Raiffeisenbank (Gf P2)
72069235	Raiffeisenbank Thannhausen
72069235	Raiffeisenbank Thannhausen
72069263	Raiffeisenbank Wittislingen
72069263	Raiffeisenbank Wittislingen
72069263	Raiffeisenbank Wittislingen
72069263	Raiffeisenbank Wittislingen (Gf P2)
72069274	Raiffeisenbank Augsburger Land West
72069274	Raiffeisenbank Augsburger Land West
72069274	Raiffeisenbank Augsburger Land West
72069274	Raiffeisenbank Augsburger Land West
72069274	Raiffeisenbank Augsburger Land West
72069274	Raiffeisenbank Augsburger Land West
72069274	Raiffeisenbank Augsburger Land West
72069274	Raiffeisenbank Augsburger Land West
72069274	Raiffeisenbank Augsburger Land West
72069274	Raiffeisenbank Augsburger Land West
72069274	Raiffeisenbank Augsburger Land West
72069274	Raiffeisenbank Augsburger Land West (Gf P2)
72069308	Raiffeisen-Volksbank Wemding
72069308	Raiffeisen-Volksbank Wemding
72069308	Raiffeisen-Volksbank Wemding
72069308	Raiffeisen-Volksbank Wemding
72069308	Raiffeisen-Volksbank Wemding
72069308	Raiffeisen-Volksbank Wemding
72069308	Raiffeisen-Volksbank Wemding
72069308	Raiffeisen-Volksbank Wemding (Gf P2)
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries
72069329	Raiffeisen-Volksbank Ries (Gf P2)
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz
72069736	Raiffeisenbank Iller-Roth-Günz (Gf P2)
72069789	Raiffeisenbank Pfaffenhausen
72069789	Raiffeisenbank Pfaffenhausen (Gf P2)
72070001	Deutsche Bank
72070001	Deutsche Bank
72070001	Deutsche Bank
72070001	Deutsche Bank
72070001	Deutsche Bank
72070001	Deutsche Bank
72070001	Deutsche Bank
72070024	Deutsche Bank Privat und Geschäftskunden
72070024	Deutsche Bank Privat und Geschäftskunden
72070024	Deutsche Bank Privat und Geschäftskunden
72070024	Deutsche Bank Privat und Geschäftskunden
72070024	Deutsche Bank Privat und Geschäftskunden
72070024	Deutsche Bank Privat und Geschäftskunden
72070024	Deutsche Bank Privat und Geschäftskunden
72080001	Commerzbank vormals Dresdner Bank
72080001	Commerzbank vormals Dresdner Bank
72090000	Augusta-Bank Raiffeisen-Volksbank
72090000	Augusta-Bank Raiffeisen-Volksbank
72090000	Augusta-Bank Raiffeisen-Volksbank
72090000	Augusta-Bank Raiffeisen-Volksbank
72090000	Augusta-Bank Raiffeisen-Volksbank
72090000	Augusta-Bank Raiffeisen-Volksbank
72090000	Augusta-Bank Raiffeisen-Volksbank
72090000	Augusta-Bank Raiffeisen-Volksbank
72090000	Augusta-Bank Raiffeisen-Volksbank
72090000	Augusta-Bank Raiffeisen-Volksbank
72090000	Augusta-Bank Raiffeisen-Volksbank
72090000	Augusta-Bank Raiffeisen-Volksbank (Gf P2)
72090500	Sparda-Bank Augsburg
72090900	PSD Bank München
72091800	Volksbank Günzburg
72091800	Volksbank Burgau Zndl der Volksbank Günzburg
72091800	Volksbank Günzburg (Gf P2)
72091800	Volksbank Günzburg Fil Jettingen-Scheppach
72091800	Volksbank Günzburg Fil Lauingen
72091800	Volksbank Günzburg Fil Offingen
72091800	Volksbank Ichenhausen Zndl der Volksbank Günzburg
72091800	Volksbank Krumbach Zndl der Volksbank Günzburg
72091800	Volksbank-Raiffeisenbank Leipheim Zndl der VB Günzburg
72100000	Bundesbank eh Ingolstadt
72120078	UniCredit Bank - HypoVereinsbank
72120078	UniCredit Bank - HypoVereinsbank
72120078	UniCredit Bank - HypoVereinsbank
72120078	UniCredit Bank - HypoVereinsbank
72120078	UniCredit Bank - HypoVereinsbank
72120078	UniCredit Bank - HypoVereinsbank
72120078	UniCredit Bank - HypoVereinsbank
72120078	UniCredit Bank - HypoVereinsbank
72120078	UniCredit Bank - HypoVereinsbank
72120078	UniCredit Bank - HypoVereinsbank
72120079	UniCredit Bank - HypoVereinsbank
72120207	UniCredit Bank - HypoVereinsbank Ndl 648 Ing
72122181	UniCredit Bank - HypoVereinsbank
72140052	Commerzbank
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72150000	Sparkasse Ingolstadt
72151340	Sparkasse Eichstätt
72151340	Sparkasse Eichstätt
72151340	Sparkasse Eichstätt
72151340	Sparkasse Eichstätt
72151340	Sparkasse Eichstätt
72151340	Sparkasse Eichstätt
72151340	Sparkasse Eichstätt
72151340	Sparkasse Eichstätt
72151340	Sparkasse Eichstätt
72151340	Sparkasse Eichstätt
72151340	Sparkasse Eichstätt
72151650	Sparkasse Pfaffenhofen
72151650	Sparkasse Pfaffenhofen
72151650	Sparkasse Pfaffenhofen
72151650	Sparkasse Pfaffenhofen
72151650	Sparkasse Pfaffenhofen
72151650	Sparkasse Pfaffenhofen
72151650	Sparkasse Pfaffenhofen
72151650	Sparkasse Pfaffenhofen
72151650	Sparkasse Pfaffenhofen
72151650	Sparkasse Pfaffenhofen
72151650	Sparkasse Pfaffenhofen
72151650	Sparkasse Pfaffenhofen
72151650	Sparkasse Pfaffenhofen
72151650	Sparkassen Pfaffenhofen
72151880	Stadtsparkasse Schrobenhausen
72151880	Stadtsparkasse Schrobenhausen
72151880	Stadtsparkasse Schrobenhausen
72151880	Stadtsparkasse Schrobenhausen
72151880	Stadtsparkasse Schrobenhausen
72151880	Stadtsparkasse Schrobenhausen
72151880	Stadtsparkasse Schrobenhausen
72151880	Stadtsparkasse Schrobenhausen
72152070	Sparkasse Neuburg-Rain
72152070	Sparkasse Neuburg-Rain
72152070	Sparkasse Neuburg-Rain
72152070	Sparkasse Neuburg-Rain
72152070	Sparkasse Neuburg-Rain
72152070	Sparkasse Neuburg-Rain
72152070	Sparkasse Neuburg-Rain
72152070	Sparkasse Neuburg-Rain
72152070	Sparkasse Neuburg-Rain
72152070	Sparkasse Neuburg-Rain
72152070	Sparkasse Neuburg-Rain
72152070	Sparkasse Neuburg-Rain
72152070	Sparkasse Neuburg-Rain
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte
72160818	Volksbank Raiffeisenbank Bayern Mitte (Gf P2)
72169013	Raiffeisenbank Aresing-Hörzhausen-Schiltberg -alt-
72169013	Raiffeisenbank Aresing-Hörzhausen-Schiltberg (Gf P2)
72169080	Raiffeisenbank Aresing-Gerolsbach
72169080	Raiffeisenbank Aresing-Gerolsbach
72169080	Raiffeisenbank Aresing-Gerolsbach
72169080	Raiffeisenbank Aresing-Gerolsbach (GF P2)
72169111	Raiffeisenbank Hohenwart -alt-
72169111	Raiffeisenbank (Gf P2)
72169218	Schrobenhausener Bank
72169218	Schrobenhausener Bank
72169218	Schrobenhausener Bank
72169218	Schrobenhausener Bank
72169218	Schrobenhausener Bank (Gf P2)
72169246	Raiffeisenbank Schrobenhausener Land
72169246	Raiffeisenbank Schrobenhausener Land
72169246	Raiffeisenbank Schrobenhausener Land
72169246	Raiffeisenbank Schrobenhausener Land
72169246	Raiffeisenbank Schrobenhausener Land (Gf P2)
72169380	Raiffeisenbank Beilngries
72169380	Raiffeisenbank Beilngries
72169380	Raiffeisenbank Beilngries (Gf P2)
72169733	Raiffeisenbank Berg im Gau-Langenmosen -alt-
72169745	Raiffeisenbank Ehekirchen-Oberhausen
72169745	Raiffeisenbank Ehekirchen-Oberhausen
72169745	Raiffeisenbank Ehekirchen-Weidorf (Gf P2)
72169753	Raiffeisenbank Ober-Unterhausen-Sinning -alt-
72169753	Raiffeisenbank Ober-Unterhausen-Sinning (Gf P2)
72169756	Raiffeisen-Volksbank Neuburg/Donau
72169756	Raiffeisen-Volksbank Neuburg/Donau
72169756	Raiffeisen-Volksbank Neuburg/Donau
72169756	Raiffeisen-Volksbank Neuburg/Donau
72169756	Raiffeisen-Volksbank Neuburg/Donau
72169756	Raiffeisen-Volksbank Neuburg/Donau
72169756	Raiffeisen-Volksbank Neuburg/Donau (Gf P2)
72169764	Raiffeisenbank Donaumooser Land
72169764	Raiffeisenbank Donaumooser Land
72169764	Raiffeisenbank Donaumooser Land
72169764	Raiffeisenbank Donaumooser Land
72169764	Raiffeisenbank Donaumooser Land
72169764	Raiffeisenbank Donaumooser Land
72169764	Raiffeisenbank Donaumooser Land (Gf P2)
72169812	Raiffeisenbank Gaimersheim-Buxheim
72169812	Raiffeisenbank Gaimersheim-Buxheim
72169812	Raiffeisenbank Gaimersheim-Buxheim
72169812	Raiffeisenbank Gaimersheim-Buxheim
72169812	Raiffeisenbank Gaimersheim-Buxheim
72169812	Raiffeisenbank Gaimersheim-Buxheim
72169812	Raiffeisenbank Gaimersheim-Buxheim
72169812	Raiffeisenbank Gaimersheim-Buxheim (Gf P2)
72169831	Raiffeisenbank Riedenburg-Lobsing
72169831	Raiffeisenbank Riedenburg-Lobsing
72169831	Raiffeisenbank Riedenburg-Lobsing
72169831	Raiffeisenbank Riedenburg-Lobsing
72169831	Raiffeisenbank Riedenburg-Lobsing (Gf P2)
72170007	Deutsche Bank
72170007	Deutsche Bank
72170007	Deutsche Bank
72170007	Deutsche Bank
72170024	Deutsche Bank Privat und Geschäftskunden
72170024	Deutsche Bank Privat und Geschäftskunden
72170024	Deutsche Bank Privat und Geschäftskunden
72170024	Deutsche Bank Privat und Geschäftskunden
72180002	Commerzbank vormals Dresdner Bank
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt
72191300	Volksbank Raiffeisenbank Eichstätt (Gf P2)
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank
72191600	Hallertauer Volksbank (Gf P2)
72191800	Volksbank Schrobenhausen -alt-
72191800	Volksbank Schrobenhausen -alt- (Gf P2)
72220074	UniCredit Bank - HypoVereinsbank
72223182	UniCredit Bank - HypoVereinsbank
72250000	Sparkasse Nördlingen
72250000	Sparkasse Nördlingen
72250000	Sparkasse Nördlingen
72250000	Sparkasse Nördlingen
72250000	Sparkasse Nördlingen
72250000	Sparkasse Nördlingen
72250000	Sparkasse Nördlingen
72250000	Sparkasse Nördlingen
72250000	Sparkasse Nördlingen
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72250160	Sparkasse Donauwörth
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72251520	Kreis- und Stadtsparkasse Dillingen
72261754	Raiffeisenbank Rain am Lech
72261754	Raiffeisenbank Rain am Lech (Gf P2)
72261754	Raiffeisenbank Rain am Lech Zw
72261754	Raiffeisenbank Rain am Lech Zw
72261754	Raiffeisenbank Rain am Lech Zw
72261754	Raiffeisenbank Rain am Lech ZW
72261754	Raiffeisenbank Rain am Lech ZW
72262401	Raiffeisen-Volksbank Dillingen
72262401	Raiffeisen-Volksbank Dillingen
72262401	Raiffeisen-Volksbank Dillingen
72262401	Raiffeisen-Volksbank Dillingen
72262401	Raiffeisen-Volksbank Dillingen
72262401	Raiffeisen-Volksbank Dillingen
72262401	Raiffeisen-Volksbank Dillingen
72262401	Raiffeisen-Volksbank Dillingen (Gf P2)
72262901	Genossenschaftsbank Wertingen -alt-
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth
72290100	Raiffeisen-Volksbank Donauwörth (Gf P2)
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73050000	Sparkasse Neu-Ulm-Illertissen
73061191	VR-Bank Neu-Ulm/Weißenhorn
73061191	VR-Bank Neu-Ulm/Weißenhorn
73061191	VR-Bank Neu-Ulm/Weißenhorn
73061191	VR-Bank Neu-Ulm/Weißenhorn
73061191	VR-Bank Neu-Ulm/Weißenhorn (Gf P2)
73090000	Volksbank Neu-Ulm
73090000	Raiffeisenbank Senden Ndl d Volksbank Neu-Ulm
73090000	Volksbank Neu-Ulm
73090000	Volksbank Neu-Ulm (Gf P2)
73100000	Bundesbank eh Memmingen
73120075	UniCredit Bank - HypoVereinsbank
73120075	UniCredit Bank - HypoVereinsbank
73120075	UniCredit Bank - HypoVereinsbank
73120075	UniCredit Bank - HypoVereinsbank
73120075	UniCredit Bank - HypoVereinsbank
73120075	UniCredit Bank - HypoVereinsbank
73140046	Commerzbank Memmingen
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73150000	Sparkasse Memmingen-Lindau-Mindelheim
73160000	Genossenschaftsbank Unterallgäu
73160000	Genossenschaftsbank Unterallgäu
73160000	Genossenschaftsbank Unterallgäu
73160000	Genossenschaftsbank Unterallgäu
73160000	Genossenschaftsbank Unterallgäu
73160000	Genossenschaftsbank Unterallgäu
73160000	Genossenschaftsbank Unterallgäu
73160000	Genossenschaftsbank Unterallgäu
73160000	Genossenschaftsbank Unterallgäu
73160000	Genossenschaftsbank Unterallgäu
73160000	Genossenschaftsbank Unterallgäu
73160000	Genossenschaftsbank Unterallgäu
73160000	Genossenschaftsbank Unterallgäu (Gf P2)
73161455	Raiffeisenbank Bad Grönenbach
73161455	Raiffeisenbank Bad Grönenbach (Gf P2)
73180011	Commerzbank vormals Dresdner Bank
73190000	VR-Bank Memmingen
